#Wave		#Intensity
2129.108398	1173.631226	1320.955933	1024.651245	1233.223267	1084.243286	1112.383911	1163.699219	1256.397949
2127.542969	1178.310669	1292.500854	1054.190918	1186.585327	1097.219116	1098.874023	1136.937378	1262.712158
2125.977539	1138.31543	1340.167847	1082.061523	1222.696411	1070.479736	1096.952271	1163.133301	1278.950317
2124.412109	1212.474121	1276.985107	1040.445068	1229.015381	1095.03125	1040.445068	1172.775146	1253.827271
2122.845703	1197.295654	1336.208374	1020.347229	1212.179199	1142.722778	1091.457397	1170.83606	1327.939819
2121.279297	1197.00415	1349.109741	1054.818604	1197.00415	1125.911377	1092.844971	1188.737549	1269.750366
2119.712891	1229.771118	1285.970337	1003.32135	1200.018555	1090.926025	1084.314331	1145.47229	1266.135376
2118.145508	1181.548706	1269.13208	1055.95752	1173.286133	1110.490479	1055.95752	1161.718506	1280.699585
2116.577148	1135.001709	1283.691895	1021.00592	1173.000244	1123.43689	1047.439697	1080.481934	1263.866577
2115.009766	1189.231567	1349.44751	1045.532715	1159.500854	1142.983643	1093.432373	1189.231567	1303.199585
2113.441406	1136.099854	1288.020264	1116.28418	1167.474731	1103.07373	1131.145996	1177.382568	1246.737549
2111.87207	1127.568359	1264.593506	1045.023071	1170.491943	1097.852051	1125.91748	1140.775635	1299.262573
2110.302734	1170.206421	1340.208252	1038.16626	1183.410522	1067.875244	1109.137817	1112.438843	1234.57605
2108.733398	1145.169556	1306.879272	1024.712158	1140.219238	1077.515381	1133.618774	1156.720215	1334.93103
2107.163086	1169.635498	1276.865845	1052.50708	1182.83313	1134.991943	1108.596802	1097.048828	1309.859863
2105.592773	1136.364136	1274.904907	1022.562866	1166.051514	1083.586792	1093.482544	1144.610718	1232.023315
2104.022461	1180.606812	1279.540405	1065.184448	1162.468994	1159.171265	1076.726685	1141.033447	1315.81604
2102.451172	1155.591187	1297.361328	1040.196899	1216.585327	1091.300171	1083.057617	1122.62146	1292.415894
2100.879883	1130.587646	1298.692505	987.204102	1208.047729	1046.535156	1076.200806	1119.051025	1267.378906
2099.307617	1197.866455	1283.546021	1051.222534	1191.275757	1102.300781	1082.528564	1100.653076	1237.410889
2097.735352	1130.035156	1265.112305	1077.322144	1141.566162	1123.446045	1072.380249	1116.856934	1279.937744
2096.163086	1109.996338	1310.915527	1021.06488	1226.924805	1106.702637	1078.705688	1073.765015	1348.793823
2094.589844	1198.634644	1320.473877	1032.340576	1154.17981	1149.240356	1070.209473	1065.270142	1233.210693
2093.016602	1117.683838	1267.476563	1060.071289	1198.341431	1051.840942	1069.947754	1150.605347	1244.431519
2091.442383	1166.780518	1334.638916	1051.583618	1166.780518	1123.993164	1063.103271	1143.741211	1295.142822
2089.868164	1163.204468	1322.79541	1095.748535	1164.849731	1099.039063	1052.971558	1136.880127	1224.079346
2088.293945	1192.527344	1274.77063	1041.199707	1174.433838	1080.676514	1085.611084	1126.732666	1287.929443
2086.71875	1152.768188	1262.947144	1034.366943	1187.30188	1070.545044	1065.611694	1174.14624	1287.614136
2085.143555	1126.180908	1330.044312	1057.130371	1178.790894	1104.808105	1065.350708	1160.706177	1237.976929
2083.567383	1139.054321	1275.477783	1028.929321	1222.880737	1088.100952	1063.446045	1112.755737	1232.742676
2081.991211	1135.488647	1255.446167	1035.250122	1214.364868	1074.688232	1046.75293	1115.769653	1237.370361
2080.415039	1117.138916	1279.78125	1056.353516	1194.353027	1102.353271	1097.424683	1080.996216	1289.638306
2078.837891	1157.92627	1318.88623	1080.731201	1167.781006	1049.524658	1039.669922	1069.234009	1226.909058
2077.260742	1147.790039	1293.932129	1078.824097	1164.210449	1060.761597	1083.750244	1164.210449	1279.153687
2075.682617	1190.191162	1306.747803	1040.801636	1188.549561	1076.917847	1070.351196	1113.033936	1257.498535
2074.104492	1170.204224	1321.198364	999.515259	1184.975464	1086.500977	1065.164917	1134.096924	1278.526123
2072.526367	1166.635376	1306.106567	1078.030151	1178.121216	1059.980957	1059.980957	1128.896118	1274.930664
2070.947266	1115.495483	1318.909424	1046.59729	1145.023315	1100.731567	1102.37207	1113.855103	1279.53894
2069.368164	1149.662231	1254.624268	1015.179626	1152.942261	1129.981812	1061.100464	1131.621826	1282.504761
2067.789063	1132.983521	1265.793457	1032.966187	1101.830566	1088.713501	1095.272095	1105.109863	1280.550171
2066.208984	1158.932739	1281.874756	1067.136108	1190.078125	1065.496948	1076.971436	1083.528442	1316.298462
2064.62793	1116.038574	1320.891479	1047.208008	1188.146729	1089.817383	1055.4021	1129.14917	1350.390259
2063.047852	1140.340576	1292.713623	1009.266907	1233.730469	1107.572144	1063.334717	1140.340576	1240.28418
2061.46582	1154.802246	1300.585815	1015.570801	1228.513062	1095.833618	1048.331177	1102.385742	1289.119751
2059.884766	1164.343994	1267.513672	1052.986206	1174.169678	1054.623779	1084.10083	1161.068726	1249.499878
2058.302734	1108.392334	1304.857666	1047.81543	1208.262207	1078.922485	1087.108521	1121.48999	1260.652954
2056.720703	1116.303589	1279.984497	1054.104858	1155.587036	1054.104858	1052.468018	1152.313354	1270.163574
2055.137695	1171.666626	1297.6698	1032.572144	1184.757813	1026.026489	1073.4823	1142.211304	1251.850464
2053.554688	1155.018066	1272.810303	1086.30603	1217.186157	1083.033936	1032.317871	1130.478027	1290.806396
2051.970703	1171.0896	1262.683228	1014.072021	1202.166016	1041.877197	1064.775635	1171.0896	1277.403687
2050.386719	1147.908447	1308.157715	1033.44458	1154.449219	1064.513306	1087.406128	1151.178833	1290.170532
2048.802734	1162.338745	1316.009399	1039.729126	1163.973511	1074.059814	1080.598999	1126.373291	1289.852661
2047.217773	1139.170776	1263.384521	1039.4729	1198.008789	1095.042236	1075.429443	1109.751709	1296.072266
2045.632813	1176.47168	1274.510986	1011.438843	1227.125244	1042.484619	1066.994385	1120.916016	1274.510986
2044.047852	1153.311279	1321.570679	1061.830566	1185.983032	1073.265625	1019.3573	1102.670166	1244.792114
2042.461914	1133.428711	1244.485107	1002.774048	1159.55957	1066.46814	1058.302246	1081.16687	1247.751465
2040.875	1152.742432	1299.692505	1048.244507	1173.968506	1062.939453	1067.837891	1118.453979	1245.810791
2039.289063	1111.648438	1260.194824	1087.162842	1183.473022	1152.457886	1039.823975	1139.398926	1217.75293
2037.702148	1147.277466	1225.612305	1029.775391	1199.500732	1124.429932	1049.359131	1096.686279	1248.459839
2036.114258	1169.836182	1220.414917	1075.205078	1204.099243	1086.626099	1063.78418	1158.415283	1241.625366
2034.526367	1164.653809	1282.0979	1060.259033	1231.531738	1101.038208	1104.300659	1185.859009	1272.310913
2032.938477	1126.858521	1270.365845	1015.966492	1219.812134	1081.197144	1051.843384	1144.796875	1263.842773
2031.349609	1149.405151	1294.507324	1067.887085	1146.144409	1115.16748	1095.603149	1108.646118	1212.989258
2029.760742	1132.821411	1302.337158	1069.253052	1158.900757	1049.693604	1093.702393	1129.561523	1235.508911
2028.170898	1183.057617	1324.828979	1023.361145	1187.946289	1036.397583	1067.359131	1143.948242	1326.458496
2026.581055	1212.089844	1256.076904	1067.095215	1190.910889	1093.161621	1080.128418	1135.519653	1321.243042
2024.991211	1167.813721	1263.910034	1104.29248	1174.328735	1097.777466	1099.40625	1114.065063	1231.334961
2023.400391	1146.356323	1258.71228	1100.762573	1182.179932	1097.505859	1128.444458	1125.187744	1286.394165
2021.80957	1154.21228	1274.680176	1045.140137	1193.282959	1108.629883	1087.466675	1118.397583	1287.703735
2020.21875	1168.574463	1328.073486	1056.27417	1206.007935	1083.942383	1066.039429	1137.651245	1271.109619
2018.626953	1174.793701	1311.473267	1085.301147	1285.439087	1134.115234	1080.419678	1135.742432	1272.421997
2017.03418	1130.580933	1327.415894	1060.631348	1156.608643	1086.659058	1096.419434	1148.474976	1246.079102
2015.442383	1140.058838	1327.087036	1094.521484	1226.254395	1037.599854	1045.731567	1140.058838	1275.044434
2013.848633	1117.013306	1336.513794	1017.831665	1152.783813	1090.998413	1045.472412	1107.25769	1258.469116
2012.255859	1152.498047	1306.922974	1064.719604	1219.144653	1072.84729	1111.859863	1145.995972	1306.922974
2010.662109	1153.837402	1251.344849	1015.701965	1153.837402	1082.332031	1074.206421	1096.95813	1248.094604
2009.068359	1135.679443	1299.776123	1015.450134	1161.674927	1073.940063	1041.445679	1121.056885	1272.155884
2007.473633	1124.027466	1304.32666	959.971436	1164.635376	1078.546631	1086.668213	1101.286987	1260.470093
2005.878906	1162.722534	1341.353149	1032.809448	1167.594238	1071.783325	1060.416016	1126.99646	1273.148682
2004.283203	1196.52771	1284.197388	1040.670654	1164.057495	1125.093262	1053.658813	1113.728638	1250.103638
2002.6875	1171.884155	1300.109619	1058.266602	1154.029907	1110.206055	1066.38208	1085.859375	1269.27063
2001.091797	1150.497925	1281.937134	1023.927002	1178.083984	1077.476196	1040.154053	1144.007202	1273.823608
1999.495117	1187.525269	1254.039551	1046.384888	1194.014404	1109.654663	1051.251831	1038.273438	1239.438843
1997.898438	1112.622803	1284.544189	1041.259277	1164.523682	1057.478271	1080.184814	1149.926514	1260.215698
1996.300781	1169.098755	1272.874512	1024.785645	1183.692261	1079.916504	1068.56604	1118.832397	1238.82312
1994.703125	1157.460571	1201.230103	1040.741821	1149.355103	1073.163696	1040.741821	1131.523071	1249.862915
1993.104492	1178.241821	1273.862549	1077.759033	1153.931396	1009.690002	1092.345215	1116.655518	1251.172852
1991.506836	1195.771973	1288.128296	1041.844727	1147.16333	1069.389526	1067.769287	1152.02417	1236.279175
1989.907227	1154.977417	1349.363525	1035.106079	1122.579712	1070.74353	1069.123535	1120.959839	1214.913208
1988.308594	1183.84082	1281.009644	1046.184937	1149.831665	1130.397949	1067.238159	1098.008301	1251.859009
1986.708984	1160.87915	1279.071777	1028.114624	1157.640991	1104.211304	1052.400879	1125.259399	1275.833618
1985.108398	1126.598022	1257.710693	995.485291	1142.784668	1039.189453	1052.138916	1107.173828	1293.321533
1983.507813	1144.11853	1242.83313	1022.748047	1166.774292	1037.3125	1064.82312	1106.898193	1205.612793
1981.907227	1187.515991	1313.709839	1038.672119	1172.9552	1077.500977	1113.093994	1130.890625	1234.434204
1980.305664	1140.313721	1277.79834	988.271912	1188.837769	1072.380127	1069.145264	1124.139038	1272.945923
1978.704102	1125.476074	1251.606934	1036.537598	1156.200195	1085.049438	1057.559448	1086.666504	1245.138672
1977.102539	1120.345581	1273.928345	1037.895874	1165.612061	1052.445801	1055.679199	1109.028931	1280.39502
1975.5	1120.066284	1254.215698	1048.95105	1186.332886	1111.984985	1027.939697	1103.903809	1302.703369
1973.896484	1161.799316	1244.207886	1058.384644	1228.049316	1061.616333	1048.689453	1121.402954	1286.220093
1972.293945	1103.353271	1240.666626	1056.505127	1224.512085	1096.891479	1096.891479	1106.584229	1306.900146
1970.689453	1128.918823	1227.436768	1062.701782	1216.13147	1090.157715	1009.405212	1091.772705	1250.047485
1969.085938	1133.481079	1236.818359	994.621582	1143.168945	1049.519531	1081.812378	1102.802856	1262.65271
1967.481445	1173.554199	1228.438477	1031.500854	1163.868774	1063.785767	1108.984497	1104.141846	1289.779663
1965.876953	1131.301514	1320.120728	1047.381836	1142.598389	1120.004639	1132.915283	1100.63855	1278.160889
1964.271484	1184.262329	1266.547607	1043.893433	1153.607056	1064.868042	1063.254639	1158.447388	1250.41333
1962.666016	1164.610229	1279.13562	1042.019653	1132.349487	1016.211121	1046.858765	1122.671387	1238.809692
1961.05957	1132.06665	1273.978149	974.02887	1178.832886	1036.921509	1044.984619	1090.138306	1251.401367
1959.453125	1133.395996	1286.557617	1010.866699	1205.946289	1093.090332	1099.539185	1078.580322	1259.14978
1957.845703	1154.066406	1281.400635	1015.449524	1144.395508	1075.087036	1070.251587	1110.547241	1226.598511
1956.239258	1155.389404	1197.286377	1047.424072	1165.057861	1061.92688	1100.601074	1107.046753	1284.303101
1954.630859	1114.824951	1271.09375	1010.108765	1161.544556	1045.551147	1029.44104	1132.546143	1298.481079
1953.023438	1151.590332	1283.660767	1048.510864	1206.351196	1077.501953	1056.563965	1174.138916	1228.899902
1951.415039	1173.845215	1214.100464	1035.366821	1191.557495	1049.858765	1045.028198	1099.775391	1284.949829
1949.805664	1162.282715	1307.165649	1033.497925	1157.453369	1078.572632	1057.645142	1151.01416	1313.604858
1948.196289	1166.820068	1223.149292	991.394714	1186.132935	1030.020508	1034.848755	1079.912109	1284.306763
1946.586914	1118.257813	1295.248291	1026.544556	1166.527954	1036.198608	1071.59668	1098.949829	1295.248291
1944.976563	1138.889648	1248.274536	986.07251	1196.799194	1082.588623	1085.805786	1105.109009	1311.009888
1943.366211	1162.727295	1260.827393	990.650085	1215.797852	1069.451782	1067.843628	1117.697754	1313.897949
1941.754883	1209.062134	1279.805054	1028.989014	1173.690552	1088.477417	1075.615112	1147.96582	1294.275269
1940.143555	1192.685181	1273.05481	1060.879028	1176.611206	1083.382446	1065.701172	1136.426392	1281.091797
1938.532227	1214.884033	1280.77063	1089.53894	1171.495361	1084.717896	1047.757202	1150.604492	1245.41687
1936.919922	1124.610596	1267.596802	1050.707642	1171.20166	1050.707642	1113.364502	1074.806396	1277.236328
1935.307617	1222.305786	1215.881104	1042.413208	1174.120239	1127.541016	1053.656494	1145.208984	1320.282959
1933.694336	1204.335571	1249.297485	1045.363281	1172.219971	1087.113647	1050.180664	1127.258179	1260.537964
1932.081055	1155.87207	1268.248535	1022.625732	1200.822754	1070.787109	1090.051636	1196.006592	1281.091553
1930.467773	1214.966064	1195.706421	1004.714355	1186.076538	1089.778076	1073.728271	1118.667603	1301.634766
1928.853516	1164.919434	1214.661133	1044.576538	1195.40625	1092.713623	1065.435913	1075.063354	1249.96167
1927.239258	1161.418579	1236.814575	1031.480835	1193.501953	1078.001831	1087.626831	1084.418457	1310.606323
1925.624023	1177.164551	1252.541626	1045.655762	1178.768311	1058.48584	1055.27832	1137.070435	1294.239502
1924.008789	1204.126099	1292.311035	1066.236816	1212.142822	1080.667114	1071.046875	1125.561279	1319.568237
1922.392578	1122.07251	1226.265015	1008.262329	1149.322876	1102.837036	1078.792603	1110.851807	1283.971558
1920.776367	1171.469849	1285.251465	1088.136841	1161.854492	1112.175171	1073.713745	1131.405884	1274.033569
1919.160156	1163.164551	1278.519775	1023.7771	1195.207642	1034.992188	1067.035278	1097.476196	1264.100342
1917.542969	1159.668579	1278.198242	1053.953003	1230.145752	1087.589722	1020.316162	1154.863403	1257.375488
1915.925781	1133.755371	1265.06604	1052.086548	1175.390503	1071.302734	1028.066284	1149.768921	1257.059326
1914.307617	1146.277832	1271.151611	998.990662	1141.474976	1117.460693	1071.033325	1159.085327	1311.175293
1912.689453	1091.570923	1278.834473	1000.339905	1190.804565	1107.576294	1109.17688	1121.981201	1307.644287
1911.071289	1145.700928	1257.710815	985.686829	1153.70166	1104.09729	1083.29541	1104.09729	1224.10791
1909.452148	1116.61731	1276.591064	1003.035828	1180.606812	1052.627686	1059.026733	1078.223511	1263.793213
1907.833008	1129.130859	1289.064331	977.19397	1119.53479	1087.548096	1052.362671	1143.52478	1239.484985
1906.212891	1154.429321	1234.375977	1042.504028	1152.830444	1098.466675	1085.675293	1132.044312	1283.942871
1904.592773	1176.517944	1248.451782	1026.256226	1211.685669	1130.160645	1024.657593	1107.78125	1275.626831
1902.97168	1125.081543	1259.324219	1018.006958	1150.651489	1056.362061	1107.502075	1144.259033	1236.950439
1901.350586	1164.741089	1238.236328	1030.532227	1131.188843	1046.509399	1073.670776	1155.154663	1266.995361
1899.729492	1197.991211	1226.743042	1017.493896	1221.95105	1054.2323	1110.13855	1150.071533	1285.843872
1898.107422	1152.975464	1221.642944	1039.594238	1144.990845	1074.72644	1090.695557	1148.184692	1269.550537
1896.485352	1155.877686	1248.475586	1052.104126	1149.491577	1074.455322	1088.823975	1143.105591	1305.950195
1894.862305	1139.625	1241.776245	1011.935913	1219.430664	1090.145508	1013.532043	1091.741577	1264.121826
1893.239258	1086.678955	1228.697266	1054.764771	1193.591553	1107.423218	1089.870361	1061.147583	1254.228638
1891.616211	1126.287476	1245.935547	1035.354858	1159.78894	1102.357788	1081.618774	1143.835815	1293.7948
1889.992188	1173.850342	1282.303833	1063.80188	1175.44519	1086.130493	1068.586548	1138.762329	1282.303833
1888.368164	1183.120972	1262.846069	1028.454224	1152.825439	1074.694824	1068.316772	1136.880371	1286.763672
1886.743164	1098.334839	1217.892334	1028.194458	1171.663452	1050.511841	1085.582031	1141.37561	1275.279907
1885.118164	1117.181763	1235.115356	1035.903198	1182.523438	1099.651123	1074.151978	1164.992676	1279.738892
1883.492188	1131.239136	1218.870361	1008.555481	1158.325195	1113.712891	1099.373291	1081.847046	1285.788696
1881.866211	1158.032471	1218.562378	1022.636658	1180.333008	1097.502563	1024.229492	1137.324829	1288.649658
1880.240234	1114.742554	1211.884399	1033.525513	1194.366943	1051.042969	1106.780029	1127.482422	1226.216797
1878.613281	1181.328369	1205.209595	1006.198792	1154.262817	1088.987305	1044.408813	1155.85498	1238.643433
1876.986328	1066.428345	1211.271606	1028.227905	1196.946411	1095.078613	1060.061646	1071.203369	1292.44751
1875.358398	1175.957031	1263.477539	1056.61084	1177.54834	1088.436523	1050.245728	1085.253906	1255.521118
1873.730469	1080.206787	1236.112915	1010.208069	1193.15918	1078.615845	1097.706421	1105.660767	1299.748047
1872.101563	1170.590576	1210.352417	1002.000061	1199.219116	1097.428589	1068.800049	1067.209595	1253.295288
1870.472656	1163.93396	1268.878784	1030.367798	1171.884277	1044.678467	1089.200439	1128.952271	1284.779541
1868.84375	1162.049561	1209.739746	1087.335083	1120.71814	1080.976318	1047.593262	1096.873047	1257.42981
1867.213867	1163.344604	1198.308472	1037.792358	1114.077271	1063.220703	1048.917236	1120.434326	1265.057739
1865.583984	1159.872192	1234.54895	1070.895752	1161.46106	1097.906372	1045.473877	1123.328247	1267.915039
1863.953125	1199.289917	1254.886108	994.378113	1153.224487	1129.397583	1011.851257	1118.27832	1273.947754
1862.322266	1164.048706	1248.215942	1014.770935	1168.812866	1049.708252	1043.356079	1079.88147	1278.389038
1860.691406	1125.64978	1278.065063	1043.091553	1205.032715	1074.844727	1063.731201	1124.062134	1301.879883
1859.05957	1117.428223	1217.425293	1042.827148	1141.237061	1084.095825	1055.525146	1115.840942	1279.328247
1857.427734	1147.295044	1267.895874	1002.891357	1188.553223	1079.060303	1093.342041	1102.863159	1290.111816
1855.794922	1129.553101	1239.018188	1021.674438	1140.658203	1042.298218	1072.440796	1107.342773	1246.950439
1854.162109	1124.508423	1306.903931	1021.415222	1214.913086	1064.238525	1086.443237	1126.094482	1305.317871
1852.52832	1162.278564	1247.903442	1081.410645	1192.405762	1098.852661	1065.554077	1081.410645	1322.428833
1850.894531	1198.444092	1209.540894	1057.357422	1155.642578	1087.477051	1133.449097	1090.647583	1257.098145
1849.260742	1164.858276	1233.006348	1053.919312	1109.388794	1058.673828	1036.486084	1103.049438	1288.47583
1847.625977	1153.471436	1235.862183	1012.45636	1177.237915	1056.820679	1015.625244	1067.911743	1259.628784
1845.990234	1172.18689	1243.468506	1032.791626	1153.178467	1062.888306	1051.800049	1073.976563	1284.653442
1844.355469	1163.970947	1239.985352	991.354797	1206.729004	1092.707397	1046.781982	1140.216431	1301.74707
1842.71875	1111.428467	1231.75415	1019.601074	1170.008057	1051.265747	1035.433472	1139.926636	1250.75293
1841.083008	1155.465332	1274.17749	1076.323853	1190.287476	1130.140015	1066.826904	1174.459229	1312.165405
1839.446289	1093.456909	1289.677856	1076.050171	1170.99585	1102.951416	1064.973267	1110.863647	1210.556519
1837.808594	1189.682373	1216.576782	996.675415	1211.830688	1066.284424	1107.417114	1131.147461	1248.217285
1836.171875	1214.685791	1270.042603	1073.921387	1181.47168	1135.604614	1084.992798	1091.319214	1268.460938
1834.533203	1174.846313	1255.488525	1029.374023	1155.871704	1064.160889	1035.698975	1078.391846	1249.163574
1832.895508	1078.117554	1234.618408	1037.016235	1168.224121	1035.435425	1087.602417	1092.344849	1294.689453
1831.255859	1166.346436	1258.010498	1052.556519	1152.122681	1041.493652	1065.199829	1136.318481	1338.611694
1829.617188	1154.98938	1268.750366	1015.948303	1167.629517	1038.068481	1075.98877	1123.38916	1275.070435
1827.977539	1161.013794	1274.745728	1023.587646	1195.765259	1118.364258	1119.94397	1102.568237	1239.994385
1826.336914	1184.40625	1244.416138	1054.911133	1201.777588	1078.599365	1064.386475	1178.089478	1271.262695
1824.697266	1182.525757	1277.25415	1040.433228	1160.422485	1113.05835	1087.797363	1133.582764	1311.987915
1823.055664	1185.381348	1229.57666	1106.46106	1209.057373	1063.844238	1082.785034	1149.078003	1327.437622
1821.415039	1161.40918	1219.795288	1006.765076	1177.189209	1091.977173	1038.325073	1136.161255	1276.603394
1819.772461	1165.845947	1244.725952	1025.439697	1213.17395	1056.991577	1107.474854	1129.561157	1301.519531
1818.130859	1206.555908	1239.677002	1061.453735	1241.254272	1119.810059	1129.273193	1163.971558	1324.845703
1816.488281	1187.32666	1267.743286	1009.148865	1233.053711	1084.835083	1108.486938	1116.370972	1297.702393
1814.845703	1196.482178	1300.52417	1054.606934	1226.433716	1078.252808	1109.78064	1095.59314	1257.961548
1813.202148	1170.961182	1249.760742	1048.033936	1185.14502	1085.857666	1084.281616	1141.017334	1282.856445
1811.557617	1147.028564	1260.470947	1057.219971	1164.359985	1101.336426	1090.307373	1140.726196	1290.407104
1809.914063	1159.33728	1233.371094	1000.243469	1171.938843	1097.905029	1094.754639	1102.630615	1242.822144
1808.269531	1177.938721	1220.457886	996.838562	1195.261353	1042.507324	1097.624756	1136.994385	1335.417236
1806.624023	1120.960205	1193.381836	1040.666748	1161.894165	1089.472534	1051.687378	1139.852783	1325.629883
1804.978516	1169.467407	1278.072021	1023.087158	1205.668945	1071.880615	1070.306641	1130.117798	1342.605225
1803.333008	1170.742188	1243.126831	1057.44458	1166.021484	1140.844238	1062.165283	1131.40271	1301.349243
1801.686523	1167.296753	1242.809204	1047.735352	1172.016235	1065.040283	1109.089233	1137.406372	1293.150879
1800.039063	1159.134521	1275.519775	1041.176514	1214.181641	1110.37854	1121.387939	1118.242432	1333.712524
1798.392578	1182.423828	1286.200439	1047.199829	1199.719971	1114.81189	1080.219604	1147.831665	1248.463501
1796.744141	1178.977661	1248.144287	1075.227539	1193.125366	1068.939697	1083.087402	1149.110229	1256.00415
1795.09668	1181.819214	1246.25354	1082.810425	1195.963379	1106.384033	1065.523193	1145.673218	1279.25647
1793.448242	1198.799805	1241.221313	1069.964233	1173.661133	1091.960449	1049.539063	1134.381958	1304.067993
1791.798828	1217.342285	1256.61145	1036.704346	1146.657959	1097.964233	1061.83667	1090.110352	1258.182129
1790.150391	1184.053223	1271.99353	1070.987061	1187.193848	1111.816528	1083.550049	1143.223755	1344.230103
1788.5	1182.180176	1273.237915	1036.173828	1196.309814	1075.422852	1073.852905	1109.962036	1318.766724
1786.849609	1185.016602	1249.36853	1048.465088	1208.560059	1101.830078	1112.817017	1137.929932	1318.429077
1785.199219	1190.989868	1277.293457	1059.180664	1228.649658	1088.994629	1088.994629	1140.776855	1292.984985
1783.548828	1173.428589	1242.453735	1051.065674	1217.353638	1124.797119	1079.303223	1138.915894	1317.754028
1781.897461	1217.04187	1323.689819	1090.005249	1212.336792	1132.35083	1097.847046	1113.530518	1331.531616
1780.245117	1190.074829	1241.817261	1014.464355	1199.482544	1163.419678	1072.478516	1157.147827	1310.807129
1778.592773	1186.634766	1258.742065	1056.528198	1210.147949	1112.959961	1076.906372	1095.716919	1354.362549
1776.94043	1187.897705	1275.657959	1060.958862	1187.897705	1126.779053	1139.316162	1156.55481	1336.776733
1775.287109	1234.595581	1278.464478	1021.518127	1237.729004	1132.75708	1063.820313	1164.092041	1273.76416
